FACTOR,CRIME_TYPE,COUNT,COMMUNITY_AREA,CORRELATION
demo_hd01_vd55,SEX OFFENSE,8,3,0.806486451535579
demo_hd01_vd35,OTHER OFFENSE,8,53,0.8064846002747065
demo_hd01_vd26,TOTAL,8,61,-0.8064617279620901
demo_hd01_vd55,ROBBERY,8,21,0.8064431852232389
demo_hd01_vd53,CRIMINAL DAMAGE,8,9,0.8064284556277401
demo_hd01_vd38,LIQUOR LAW VIOLATION,8,73,0.8064227179395032
demo_hd01_vd52,CRIMINAL DAMAGE,8,65,0.8064214164959516
demo_hd01_vd52,ROBBERY,8,22,0.8063880230923345
demo_hd01_vd39,OTHER OFFENSE,8,36,0.8063806625935952
demo_hd01_vd36,OTHER OFFENSE,8,15,0.806380215539847
demo_hd01_vd39,TOTAL,8,14,0.8063701798202301
demo_hd01_vd55,PROSTITUTION,8,77,0.8063556210311148
demo_hd01_vd36,TOTAL,8,61,0.8063388494530455
demo_hd01_vd49,INTIMIDATION,8,42,0.8063091228793128
demo_hd01_vd44,CRIMINAL DAMAGE,8,47,0.8063057520402566
demo_hd01_vd21,BATTERY,608,0,0.8062876704440075
demo_hd01_vd50,TOTAL,8,15,0.8062775668667517
demo_hd01_vd51,TOTAL,8,50,0.8062696298008974
demo_hd01_vd46,PROSTITUTION,8,40,0.8062572235163689
demo_hd01_vd51,DECEPTIVE PRACTICE,8,20,-0.8062478966926131
demo_hd01_vd38,CRIMINAL DAMAGE,8,48,0.8062327164301272
demo_hd01_vd39,NARCOTICS,8,24,0.8062051777308524
demo_hd01_vd08,NARCOTICS,8,24,0.8062035329747899
demo_hd01_vd37,CRIMINAL TRESPASS,8,22,0.8061961663795079
demo_hd01_vd46,PROSTITUTION,8,20,0.8061814890180087
demo_hd01_vd08,WEAPONS VIOLATION,608,0,0.8061752816174371
demo_hd01_vd39,SEX OFFENSE,8,45,0.8061660273401082
demo_hd01_vd32,OTHER OFFENSE,8,18,0.8061559670415022
demo_hd01_vd07,HOMICIDE,8,25,-0.8061526105392903
demo_hd01_vd35,PROSTITUTION,8,24,0.8061306619482798
traffic_bus,ASSAULT,7,6,0.8061201467956522
demo_hd01_vd33,CRIMINAL DAMAGE,8,74,0.8060745545197889
demo_hd01_vd26,BATTERY,8,51,-0.8060230256912349
demo_hd01_vd59,DECEPTIVE PRACTICE,8,55,-0.8060111117644478
demo_hd01_vd39,CRIMINAL DAMAGE,8,17,0.8059929682939317
demo_hd01_vd37,CRIMINAL DAMAGE,8,57,0.8059831991750982
demo_hd01_vd14,LIQUOR LAW VIOLATION,8,77,-0.8059296936151195
demo_hd01_vd59,ROBBERY,8,71,0.8059183492065837
demo_hd01_vd51,TOTAL,8,7,0.8059098982786926
demo_hd01_vd52,OTHER OFFENSE,8,16,0.8059064653598538
demo_hd01_vd52,LIQUOR LAW VIOLATION,8,58,0.8058786284627499
demo_hd01_vd56,NARCOTICS,8,46,0.8058725802725115
demo_hd01_vd39,THEFT,8,59,0.8058058165767586
demo_hd01_vd50,CRIMINAL DAMAGE,8,23,0.8058016056053
demo_hd01_vd36,BATTERY,8,28,0.8057791979724314
demo_hd01_vd52,BATTERY,8,45,0.805778975867481
demo_hd01_vd50,BATTERY,8,7,0.8057723239803412
demo_hd01_vd03,KIDNAPPING,8,14,0.8057604948139137
demo_hd01_vd40,CRIMINAL DAMAGE,8,18,0.8057390793112028
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,38,-0.8057092345820226
demo_hd01_vd28,PUBLIC PEACE VIOLATION,8,31,-0.8057007148423604
demo_hd01_vd01,CRIMINAL DAMAGE,8,9,0.8056978795873725
demo_hd01_vd42,OTHER OFFENSE,8,7,0.805686553494482
demo_hd01_vd39,BATTERY,8,49,0.8056842145246333
demo_hd01_vd51,GAMBLING,8,27,0.8056674745055107
demo_hd01_vd53,CRIMINAL DAMAGE,8,77,0.805647934465145
traffic_bus,BURGLARY,7,2,0.8056110972530683
demo_hd01_vd56,NARCOTICS,8,8,0.8055948924926459
demo_hd01_vd49,DECEPTIVE PRACTICE,8,55,-0.8055865225898992
demo_hd01_vd35,SEX OFFENSE,8,61,0.8055665218612945
demo_hd01_vd49,OTHER OFFENSE,8,7,0.8055507043290514
demo_hd01_vd50,GAMBLING,8,19,0.8055480536976451
demo_hd01_vd53,ASSAULT,8,25,0.8055441754630097
demo_hd01_vd36,GAMBLING,8,25,0.8055336012240069
demo_hd01_vd38,BURGLARY,8,68,0.8055186047266345
demo_hd01_vd37,CRIMINAL DAMAGE,8,72,0.8055034391658482
demo_hd01_vd28,BURGLARY,8,39,-0.8054980845809215
demo_hd01_vd38,PROSTITUTION,8,56,0.8054974770573833
demo_hd01_vd46,ROBBERY,8,21,0.805486355454688
traffic_bus,OTHER OFFENSE,7,67,0.805483930061931
demo_hd01_vd38,BATTERY,8,69,0.8054649334448324
demo_hd01_vd39,TOTAL,8,69,0.8053982360950749
demo_hd01_vd28,TOTAL,8,14,-0.8053954504990024
demo_hd01_vd37,OTHER OFFENSE,8,14,0.8053820158365532
demo_hd01_vd11,KIDNAPPING,8,9,0.8053806306477909
demo_hd01_vd42,OTHER OFFENSE,8,56,0.8053673797215672
demo_hd01_vd35,CRIMINAL DAMAGE,8,21,0.8053669470557258
demo_hd01_vd42,OTHER OFFENSE,8,64,0.8053593977642158
demo_hd01_vd14,BATTERY,8,2,-0.8053581352401474
demo_hd01_vd36,BURGLARY,8,44,0.8053459273383617
demo_hd01_vd51,ROBBERY,8,75,0.8053229612729481
demo_hd01_vd36,TOTAL,8,73,0.8053186979961513
demo_hd01_vd21,TOTAL,8,36,0.8053064636234984
traffic_bus,OTHER OFFENSE,7,15,0.8052949797100319
demo_hd01_vd47,CRIMINAL DAMAGE,8,18,0.8052612743144341
demo_hd01_vd36,CRIMINAL DAMAGE,8,17,0.8052575675178779
demo_hd01_vd51,CRIMINAL TRESPASS,8,28,0.8052474079112438
demo_hd01_vd53,WEAPONS VIOLATION,8,24,0.8052428059254364
demo_hd01_vd37,TOTAL,8,9,0.8052016203722038
demo_hd01_vd52,OTHER OFFENSE,8,70,0.8051786629719406
demo_hd01_vd32,LIQUOR LAW VIOLATION,8,73,0.8051686450354604
traffic_bus,THEFT,7,28,0.8051389205707966
demo_hd01_vd25,CRIMINAL DAMAGE,8,9,0.805126525716443
demo_hd01_vd38,OTHER OFFENSE,8,30,0.8051186032534169
demo_hd01_vd37,TOTAL,8,62,0.8051155959787747
demo_hd01_vd31,LIQUOR LAW VIOLATION,8,73,0.8051031714093196
traffic_bus,BURGLARY,7,24,0.8051027943362615
demo_hd01_vd53,CRIMINAL DAMAGE,8,7,0.8050933469205912
demo_hd01_vd39,GAMBLING,8,27,0.8050771521374258
demo_hd01_vd36,THEFT,8,14,0.8050611215219765
demo_hd01_vd50,TOTAL,8,36,0.8050531122749801
demo_hd01_vd37,TOTAL,8,4,0.8050499909793
demo_hd01_vd36,OTHER OFFENSE,8,13,0.8050288791360762
demo_hd01_vd28,TOTAL,8,25,-0.8050241671584022
demo_hd01_vd50,INTIMIDATION,8,76,0.8050223186070344
traffic_bus,OTHER OFFENSE,7,19,0.8049997034007974
demo_hd01_vd21,WEAPONS VIOLATION,8,75,0.8049761631248415
demo_hd01_vd51,OTHER OFFENSE,8,8,0.8049754577546191
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,68,-0.8049683663943743
demo_hd01_vd51,PROSTITUTION,8,22,0.8049683144075808
demo_hd01_vd02,ROBBERY,608,0,0.8049528234634449
demo_hd01_vd28,NARCOTICS,8,28,-0.8049446792193004
demo_hd01_vd35,TOTAL,8,56,0.8049382118074537
demo_hd01_vd52,THEFT,8,59,0.8049343225777448
demo_hd01_vd37,BURGLARY,8,49,0.8049327272002123
demo_hd01_vd08,NARCOTICS,8,67,0.8049309706769094
demo_hd01_vd53,OTHER OFFENSE,8,28,0.8049296856448803
demo_hd01_vd46,LIQUOR LAW VIOLATION,8,73,0.8049008524652171
demo_hd01_vd36,TOTAL,8,10,0.8048911250134959
demo_hd01_vd06,NARCOTICS,8,57,0.8048796244855472
demo_hd01_vd33,TOTAL,8,59,0.8048776274941312
demo_hd01_vd01,OTHER OFFENSE,8,52,0.8048660496332959
demo_hd01_vd54,CRIMINAL DAMAGE,8,18,0.8048252748669052
demo_hd01_vd36,GAMBLING,8,27,0.8047788430105578
demo_hd01_vd08,BATTERY,8,38,0.8047741992009315
demo_hd01_vd35,TOTAL,8,17,0.804756385147014
demo_hd01_vd35,BATTERY,8,56,0.8047546598799531
demo_hd01_vd48,GAMBLING,8,59,0.8047351685622532
demo_hd01_vd32,OTHER OFFENSE,8,19,0.8047348552941553
demo_hd01_vd08,BURGLARY,8,43,0.8047234251794797
traffic_bus,OTHER OFFENSE,7,22,0.8047213659962239
demo_hd01_vd40,NARCOTICS,8,12,0.8047191177449442
demo_hd01_vd46,DECEPTIVE PRACTICE,8,55,-0.8047126427161309
traffic_bus,CRIMINAL DAMAGE,7,18,0.8047058505779937
demo_hd01_vd52,BATTERY,8,5,0.8046992579513212
demo_hd01_vd38,BATTERY,8,63,0.8046932364701127
demo_hd01_vd50,WEAPONS VIOLATION,8,22,0.8046341828080797
demo_hd01_vd56,GAMBLING,8,19,0.8046176983923481
demo_hd01_vd27,CRIMINAL DAMAGE,8,12,0.8046074554762784
demo_hd01_vd51,CRIMINAL DAMAGE,8,67,0.8045767473790211
demo_hd01_vd49,PROSTITUTION,8,38,0.8045744272345424
demo_hd01_vd52,THEFT,8,12,0.8045584188362813
demo_hd01_vd36,NARCOTICS,8,43,0.8045497270503569
traffic_bus,MOTOR VEHICLE THEFT,7,38,0.8045220388894467
demo_hd01_vd50,WEAPONS VIOLATION,8,24,0.8045110785828375
demo_hd01_vd53,CRIMINAL DAMAGE,8,65,0.8045089448013949
demo_hd01_vd08,BATTERY,608,0,0.8045087481612407
demo_hd01_vd52,BURGLARY,8,44,0.804491594677437
demo_hd01_vd47,THEFT,8,18,0.8044798504412061
demo_hd01_vd17,SEX OFFENSE,608,0,0.8044624985927148
traffic_bus,MOTOR VEHICLE THEFT,7,26,0.8044565538665998
demo_hd01_vd31,OTHER OFFENSE,8,19,0.8044311768999542
demo_hd01_vd51,TOTAL,8,13,0.8044242759770608
traffic_bus,TOTAL,7,13,0.8044180777699125
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,51,-0.8043886656698248
demo_hd01_vd15,MOTOR VEHICLE THEFT,8,34,-0.8043603432793344
demo_hd01_vd14,ASSAULT,8,42,-0.8043577570769332
demo_hd01_vd36,TOTAL,8,11,0.8043364329718775
demo_hd01_vd53,CRIMINAL DAMAGE,8,69,0.8043256441672185
demo_hd01_vd35,OTHER OFFENSE,8,22,0.8043165952544801
demo_hd01_vd39,CRIMINAL TRESPASS,8,43,0.8043143021262879
demo_hd01_vd08,WEAPONS VIOLATION,8,42,0.8042773046293317
demo_hd01_vd37,OTHER OFFENSE,8,65,0.8042708443493447
demo_hd01_vd56,NARCOTICS,8,22,0.8042677691202826
demo_hd01_vd07,BATTERY,608,0,0.8042674173947352
demo_hd01_vd52,NARCOTICS,8,24,0.8042275222072376
demo_hd01_vd36,CRIMINAL DAMAGE,8,31,0.8042206321346204
demo_hd01_vd16,DECEPTIVE PRACTICE,8,55,-0.8042065108298565
demo_hd01_vd31,ROBBERY,8,21,0.8041815257880165
demo_hd01_vd28,GAMBLING,8,8,-0.804174295343106
demo_hd01_vd49,GAMBLING,8,5,0.8041317380868395
demo_hd01_vd16,OTHER NARCOTIC VIOLATION,8,17,0.8041251947297093
demo_hd01_vd01,NARCOTICS,8,57,0.8041199958929237
demo_hd01_vd39,THEFT,8,39,0.8041136856108313
demo_hd01_vd53,OTHER OFFENSE,8,10,0.8040500715010415
demo_hd01_vd38,CRIMINAL DAMAGE,8,31,0.8040461319919566
demo_hd01_vd33,SEX OFFENSE,8,3,0.8040119952451694
demo_hd01_vd46,OTHER OFFENSE,8,19,0.8039831532039752
demo_hd01_vd33,BATTERY,8,11,0.8039783379347609
demo_hd01_vd50,TOTAL,8,52,0.8039731709123372
demo_hd01_vd53,CRIMINAL TRESPASS,8,38,0.8039645346526715
demo_hd01_vd50,GAMBLING,8,35,0.8039559995241838
demo_hd01_vd29,TOTAL,8,55,0.8039355062080706
demo_hd01_vd53,BURGLARY,8,52,0.8039303994914557
demo_hd01_vd40,OTHER OFFENSE,8,46,0.8039248434161418
demo_hd01_vd14,DECEPTIVE PRACTICE,8,67,0.8038814665180725
demo_hd01_vd21,KIDNAPPING,8,9,0.8038527707713452
demo_hd01_vd36,CRIMINAL TRESPASS,8,49,0.8038426081758937
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,40,-0.80382883493857
demo_hd01_vd37,PROSTITUTION,8,16,0.803823793520646
demo_hd01_vd09,GAMBLING,8,42,0.8038157943469978
demo_hd01_vd34,TOTAL,8,47,0.8038113252034716
demo_hd01_vd53,BATTERY,8,23,0.8038086104118705
demo_hd01_vd37,ROBBERY,8,21,0.8037955218773649
demo_hd01_vd45,NARCOTICS,8,12,0.8037732558263392
demo_hd01_vd32,PROSTITUTION,8,3,0.8037718929124558
demo_hd01_vd53,TOTAL,8,2,0.8037562003710828
demo_hd01_vd38,CRIMINAL DAMAGE,8,65,0.8037544172879346
demo_hd01_vd36,CRIMINAL TRESPASS,8,71,0.8037112367423238
demo_hd01_vd07,DECEPTIVE PRACTICE,8,76,-0.803670327672161
demo_hd01_vd39,NARCOTICS,8,55,0.803669833292846
demo_hd01_vd53,OTHER OFFENSE,8,36,0.8036650926068226
demo_hd01_vd38,SEX OFFENSE,8,20,-0.8036376302249961
demo_hd01_vd56,CRIMINAL DAMAGE,8,9,0.8036107372370398
demo_hd01_vd56,THEFT,8,12,0.803585117578412
demo_hd01_vd52,TOTAL,8,58,0.8035758435537679
demo_hd01_vd17,BURGLARY,8,18,0.8035515349865147
demo_hd01_vd52,TOTAL,8,74,0.8035418467145281
demo_hd01_vd52,OTHER OFFENSE,8,64,0.8035395569753104
demo_hd01_vd38,PUBLIC PEACE VIOLATION,8,60,0.8035356053506193
demo_hd01_vd08,NARCOTICS,8,1,0.8035284840688969
demo_hd01_vd07,CRIMINAL DAMAGE,8,9,0.8035275054496374
demo_hd01_vd55,THEFT,8,59,0.8035166653601011
demo_hd01_vd53,GAMBLING,8,71,0.8034860935709672
demo_hd01_vd59,OTHER OFFENSE,8,38,0.8034772313724328
demo_hd01_vd33,OTHER OFFENSE,8,56,0.8034753597715657
demo_hd01_vd38,GAMBLING,8,71,0.803472189430545
demo_hd01_vd14,BATTERY,8,59,-0.8034693898545192
demo_hd01_vd14,MOTOR VEHICLE THEFT,8,44,-0.8034630340508623
demo_hd01_vd25,THEFT,8,59,0.8034411598290874
demo_hd01_vd05,MOTOR VEHICLE THEFT,8,18,0.8034394386334494
demo_hd01_vd54,OTHER OFFENSE,8,74,0.8034338776646205
demo_hd01_vd08,BATTERY,8,51,0.8034335882454385
demo_hd01_vd18,BATTERY,8,11,0.8034203164413595
demo_hd01_vd24,ASSAULT,8,8,-0.8034115298672413
demo_hd01_vd52,TOTAL,8,23,0.8034087252624083
demo_hd01_vd51,OTHER OFFENSE,8,14,0.8034086713023852
demo_hd01_vd43,GAMBLING,8,59,0.8034047109698682
demo_hd01_vd39,ROBBERY,8,69,0.8033843844576841
demo_hd01_vd32,PROSTITUTION,8,77,0.8033601247794756
demo_hd01_vd04,CRIMINAL TRESPASS,8,33,0.8033491371779842
demo_hd01_vd53,PROSTITUTION,8,77,0.8032958101262103
traffic_bus,THEFT,7,2,0.8032620489839116
demo_hd01_vd08,OTHER OFFENSE,8,21,0.8032436143087085
demo_hd01_vd14,NARCOTICS,8,22,-0.803242128348181
demo_hd01_vd36,CRIMINAL TRESPASS,8,53,0.8032350632548261
demo_hd01_vd08,NARCOTICS,8,73,0.8032203291892693
demo_hd01_vd49,TOTAL,8,5,0.8032148239679692
demo_hd01_vd50,THEFT,8,12,0.8031912840468562
demo_hd01_vd49,THEFT,8,12,0.803191283325651
demo_hd01_vd45,CRIMINAL TRESPASS,8,33,0.8031786295795416
demo_hd01_vd39,ROBBERY,8,44,0.8031309941331221
demo_hd01_vd26,TOTAL,8,16,-0.8031308003740311
demo_hd01_vd28,BURGLARY,8,45,-0.8031150000364744
demo_hd01_vd37,ASSAULT,8,56,0.8031121963081006
demo_hd01_vd52,NARCOTICS,8,43,0.8030816249075148
demo_hd01_vd14,TOTAL,8,24,-0.8030565350669717
demo_hd01_vd52,THEFT,8,22,0.8030468222686795
demo_hd01_vd51,CRIMINAL DAMAGE,8,77,0.8030422880099248
demo_hd01_vd56,BATTERY,8,27,0.803042286631385
demo_hd01_vd28,TOTAL,8,73,-0.8030325810017253
demo_hd01_vd24,DECEPTIVE PRACTICE,8,44,0.8030317741044861
demo_hd01_vd03,CRIM SEXUAL ASSAULT,608,0,0.803027265093478
demo_hd01_vd08,NARCOTICS,8,62,0.8030153772848261
demo_hd01_vd14,CRIMINAL DAMAGE,8,16,-0.803010101034235
demo_hd01_vd37,TOTAL,8,39,0.8029640666916462
demo_hd01_vd36,OTHER OFFENSE,8,36,0.8029592835707795
demo_hd01_vd07,NARCOTICS,8,12,0.802959014213022
demo_hd01_vd10,ASSAULT,8,63,-0.8029354175087295
demo_hd01_vd08,DECEPTIVE PRACTICE,8,3,-0.8029334766982354
demo_hd01_vd29,TOTAL,8,57,0.8029083956339058
demo_hd01_vd36,BATTERY,8,64,0.8029072479691527
demo_hd01_vd38,THEFT,8,49,0.802877165162966
demo_hd01_vd33,BURGLARY,8,42,0.8028749032416811
demo_hd01_vd27,STALKING,8,44,-0.8028642753140205
demo_hd01_vd28,BURGLARY,8,21,-0.8028573272288277
demo_hd01_vd38,ROBBERY,8,71,0.8028485079338264
demo_hd01_vd37,TOTAL,8,8,0.8028373249315839
demo_hd01_vd31,PROSTITUTION,8,3,0.802821928486447
demo_hd01_vd32,ROBBERY,8,21,0.8027839112134785
demo_hd01_vd52,BATTERY,8,28,0.8027768987556041
demo_hd01_vd51,CRIMINAL DAMAGE,8,68,0.802678782922216
demo_hd01_vd55,TOTAL,8,33,0.8026638736441009
demo_hd01_vd36,BURGLARY,8,1,0.8026544002526167
demo_hd01_vd35,OTHER OFFENSE,8,65,0.8026252183111059
demo_hd01_vd14,BURGLARY,8,39,-0.8025894730501338
demo_hd01_vd31,DECEPTIVE PRACTICE,8,55,-0.8025641457344571
demo_hd01_vd53,BURGLARY,8,69,0.80255866530454
demo_hd01_vd50,CRIMINAL DAMAGE,8,59,0.8025216637934758
demo_hd01_vd14,NARCOTICS,8,38,-0.8025031537258768
demo_hd01_vd26,PUBLIC PEACE VIOLATION,8,28,-0.8024879870207129
traffic_bus,CRIMINAL TRESPASS,7,38,0.8024802783197422
demo_hd01_vd52,TOTAL,8,24,0.8024632952048933
demo_hd01_vd49,CRIMINAL DAMAGE,8,66,0.802458190034505
demo_hd01_vd16,OTHER OFFENSE,8,31,0.802458083986619
demo_hd01_vd08,TOTAL,8,66,0.8024506819492053
demo_hd01_vd52,CRIMINAL DAMAGE,8,53,0.8024155660772613
traffic_bus,TOTAL,7,39,0.8023944726381798
demo_hd01_vd35,PROSTITUTION,8,8,0.8023837693077417
demo_hd01_vd52,GAMBLING,8,33,0.8023837390297618
demo_hd01_vd14,NARCOTICS,8,43,-0.8023834056642394
demo_hd01_vd52,BATTERY,8,64,0.802381644351738
demo_hd01_vd35,CRIMINAL DAMAGE,8,71,0.802368126146337
demo_hd01_vd14,LIQUOR LAW VIOLATION,8,23,-0.8023598379604695
demo_hd01_vd35,OTHER OFFENSE,8,17,0.8023442196014147
demo_hd01_vd56,ROBBERY,8,20,0.8023196916612506
demo_hd01_vd14,PROSTITUTION,8,28,-0.8023175669699195
demo_hd01_vd38,ASSAULT,8,75,0.8023158656137085
demo_hd01_vd14,BATTERY,8,35,-0.8023158238489382
demo_hd01_vd42,BATTERY,8,11,0.802311097078841
demo_hd01_vd52,CRIMINAL TRESPASS,8,1,0.8022892813337181
demo_hd01_vd35,KIDNAPPING,8,41,0.8022771832158404
demo_hd01_vd38,CRIMINAL DAMAGE,8,39,0.802275686354085
demo_hd01_vd07,HOMICIDE,8,29,-0.802257959977889
demo_hd01_vd36,OTHER OFFENSE,8,16,0.802246515635495
demo_hd01_vd36,TOTAL,8,69,0.802246344677123
demo_hd01_vd50,BATTERY,8,71,0.8022403174499586
demo_hd01_vd50,CRIMINAL DAMAGE,8,10,0.8022296122949479
demo_hd01_vd30,TOTAL,8,12,0.8022100521714448
demo_hd01_vd32,PROSTITUTION,8,56,0.8021743168614668
demo_hd01_vd41,TOTAL,8,33,0.80212909647812
demo_hd01_vd26,BURGLARY,8,10,-0.8021290789686052
demo_hd01_vd48,THEFT,8,59,0.8021075305706873
demo_hd01_vd40,PROSTITUTION,8,75,0.8021065512823751
demo_hd01_vd23,OTHER OFFENSE,8,12,0.8020963963896666
demo_hd01_vd33,CRIMINAL TRESPASS,8,70,0.802093027137895
traffic_bus,CRIMINAL DAMAGE,7,52,0.8020728824203706
demo_hd01_vd38,OTHER OFFENSE,8,63,0.8020720080660163
demo_hd01_vd28,NARCOTICS,8,19,-0.8020503909509897
demo_hd01_vd41,OTHER OFFENSE,8,18,0.8020467305780622
demo_hd01_vd37,LIQUOR LAW VIOLATION,8,66,0.8020049207066
demo_hd01_vd37,CRIMINAL DAMAGE,8,71,0.8019995735447725
demo_hd01_vd08,PUBLIC PEACE VIOLATION,8,39,0.8019950550078777
demo_hd01_vd48,GAMBLING,8,5,0.8019945639217093
demo_hd01_vd25,THEFT,8,12,0.8019840358089448
demo_hd01_vd59,TOTAL,8,5,0.801983944444896
demo_hd01_vd34,OTHER NARCOTIC VIOLATION,8,17,0.8019738669332905
traffic_bus,CRIMINAL DAMAGE,7,56,0.8019671257019794
demo_hd01_vd42,THEFT,8,59,0.8019431643629791
demo_hd01_vd39,ASSAULT,8,5,0.8019407143152616
demo_hd01_vd39,TOTAL,8,9,0.8019290953356186
demo_hd01_vd39,THEFT,8,49,0.8019270487236427
demo_hd01_vd28,TOTAL,8,22,-0.8019263907918406
demo_hd01_vd28,TOTAL,8,19,-0.801879224076366
demo_hd01_vd49,OTHER OFFENSE,8,24,0.8018510204244693
demo_hd01_vd47,PROSTITUTION,8,77,0.8018495857088955
demo_hd01_vd39,CRIMINAL DAMAGE,8,2,0.8018279404950073
demo_hd01_vd37,TOTAL,8,42,0.8018278916079361
demo_hd01_vd27,ROBBERY,8,8,-0.8018077136336862
demo_hd01_vd21,ASSAULT,608,0,0.8018067941599656
demo_hd01_vd14,OTHER OFFENSE,8,10,-0.8017797518763664
demo_hd01_vd33,OTHER OFFENSE,8,70,0.8017764394637843
demo_hd01_vd28,TOTAL,8,58,-0.8017447918916026
demo_hd01_vd50,TOTAL,8,72,0.8017436630931504
demo_hd01_vd14,BATTERY,8,39,-0.8017414194788383
demo_hd01_vd14,PUBLIC PEACE VIOLATION,8,5,-0.8017333108193662
demo_hd01_vd28,TOTAL,8,2,-0.8017269735448397
demo_hd01_vd36,BATTERY,8,43,0.8017266206192225
demo_hd01_vd59,NARCOTICS,8,57,0.8017156653961307
demo_hd01_vd46,PROSTITUTION,8,3,0.8017111130262449
demo_hd01_vd38,ROBBERY,8,21,0.8017065488165797
demo_hd01_vd53,BATTERY,8,2,0.8016975298231158
demo_hd01_vd39,BATTERY,8,43,0.8016803009287362
demo_hd01_vd50,TOTAL,8,71,0.801664391034266
demo_hd01_vd51,BATTERY,8,61,0.8016600120225263
demo_hd01_vd28,BATTERY,8,42,-0.8016518588336734
demo_hd01_vd52,CRIMINAL TRESPASS,8,5,0.8016501380335453
demo_hd01_vd37,CRIMINAL DAMAGE,8,56,0.801628341629652
demo_hd01_vd16,OTHER OFFENSE,8,65,0.8016275515765889
traffic_bus,TOTAL,7,20,0.8016212783317848
demo_hd01_vd59,TOTAL,8,56,0.8016198614089517
demo_hd01_vd51,CRIMINAL DAMAGE,8,51,0.8016138257828462
demo_hd01_vd50,SEX OFFENSE,8,45,0.8016064616906504
demo_hd01_vd50,CRIMINAL DAMAGE,8,13,0.8015894292488117
demo_hd01_vd41,INTIMIDATION,8,42,0.8015602368640522
demo_hd01_vd08,BURGLARY,8,30,0.8015593086696648
demo_hd01_vd25,CRIMINAL DAMAGE,608,0,0.8015422256754661
demo_hd01_vd59,PROSTITUTION,8,8,0.8015408151783039
demo_hd01_vd53,THEFT,8,19,0.8015388281222231
demo_hd01_vd28,THEFT,8,41,-0.801537638590574
demo_hd01_vd51,TOTAL,8,62,0.8015363614736417
demo_hd01_vd37,BURGLARY,8,71,0.8015301873640236
demo_hd01_vd59,THEFT,8,12,0.8015286669017512
demo_hd01_vd36,WEAPONS VIOLATION,8,24,0.8015207314382764
demo_hd01_vd37,TOTAL,8,74,0.8015171761492781
demo_hd01_vd14,BATTERY,8,69,-0.8014809755132719
demo_hd01_vd33,THEFT,8,59,0.8014292055949435
demo_hd01_vd42,THEFT,8,12,0.8014291914779437
demo_hd01_vd52,BATTERY,8,69,0.8014278499270681
demo_hd01_vd38,CRIMINAL DAMAGE,8,13,0.8014147393158386
demo_hd01_vd26,BATTERY,8,40,-0.8013927717344188
demo_hd01_vd28,BATTERY,8,41,-0.8013760543738873
demo_hd01_vd21,PROSTITUTION,8,32,0.8013747624178963
demo_hd01_vd36,CRIMINAL DAMAGE,8,3,0.8013693685544413
demo_hd01_vd51,KIDNAPPING,8,9,0.8013675773772796
demo_hd01_vd52,BATTERY,8,37,0.8013400511782847
demo_hd01_vd28,THEFT,8,77,-0.801333740522185
demo_hd01_vd39,BATTERY,8,41,0.8013142122921446
demo_hd01_vd36,CRIMINAL TRESPASS,8,38,0.8012634535049536
demo_hd01_vd35,ASSAULT,8,68,0.8012460595993747
demo_hd01_vd01,OTHER OFFENSE,8,18,0.8012456441719553
demo_hd01_vd59,OTHER OFFENSE,8,24,0.8012432625506793
demo_hd01_vd42,SEX OFFENSE,8,3,0.8012337231258655
demo_hd01_vd14,CRIMINAL DAMAGE,8,61,-0.8012335261388298
demo_hd01_vd39,TOTAL,8,4,0.8012308610797034
demo_hd01_vd20,KIDNAPPING,8,9,0.8012297824796725
demo_hd01_vd38,MOTOR VEHICLE THEFT,8,45,0.8012018955728787
demo_hd01_vd52,NARCOTICS,8,59,0.8011998013180043
demo_hd01_vd50,PROSTITUTION,8,24,0.8011966691393141
demo_hd01_vd42,OTHER OFFENSE,8,28,0.8011960288550325
demo_hd01_vd14,SEX OFFENSE,8,66,-0.8011921142965266
demo_hd01_vd08,CRIM SEXUAL ASSAULT,8,8,-0.8011572690825692
demo_hd01_vd46,THEFT,8,59,0.8011436564697995
demo_hd01_vd53,TOTAL,8,9,0.8011334110423107
demo_hd01_vd06,THEFT,8,12,0.8011287155975028
demo_hd01_vd49,TOTAL,8,17,0.8011284214844138
demo_hd01_vd36,OTHER OFFENSE,8,30,0.801113860543053
demo_hd01_vd13,KIDNAPPING,8,26,-0.8010921843426887
demo_hd01_vd14,NARCOTICS,8,8,-0.8010916135759715
demo_hd01_vd56,TOTAL,8,71,0.8010708126215945
demo_hd01_vd38,OTHER OFFENSE,8,52,0.8010517420074144
demo_hd01_vd35,BATTERY,8,28,0.8010512301601425
demo_hd01_vd49,ASSAULT,8,31,0.8010366734153792
demo_hd01_vd38,CRIMINAL DAMAGE,8,9,0.8009748330636843
demo_hd01_vd36,BATTERY,8,38,0.8009671825825014
demo_hd01_vd38,ROBBERY,8,42,0.8009641902540064
demo_hd01_vd55,OTHER OFFENSE,8,18,0.8009501267194341
demo_hd01_vd52,LIQUOR LAW VIOLATION,8,63,0.8009351594178299
demo_hd01_vd36,TOTAL,8,40,0.8009255218625028
